"ID","title","creator-info","details","credit","section","F-number","JH-number","Object number","Dimensions","Provenance","rgb_img","bw_img","rgb_shape","bw_shape","heads","Head of a Woman","Head of a Man","Head of a Woman 1","Head of a Woman 2","Head of a Woman 3","Head of a Woman 4","Head of a Prostitute","Head of an Old Man","Torso of Venus","Torso of Venus 1","Torso of Venus 2","Torso of Venus 3","this torso of Venus","standing torso of Venus","Plaster Cast of a Womans Torso","Plaster Cast of a Womans Torso 1","Male Torso","drawing","painting","portrait","still life","nude","figure (representation)","landscape (representation)","cityscape","animal art","Horse","Kneeling Ecorche","Portrait of a Prostitute","Woman Sewing","The Potato Eaters","Letter from Vincent van Gogh to Theo van Gogh with sketches of Head of a Woman and Head of a Woman","Van Gogh wrote","he wrote","drew","complementary colours","which he painted a number of times","He would use this technique more than once in his later work","1871 - 1880","1881","1884","1885","1886","1887","1890","Nuenen","Antwerp","Paris","Auvers-sur-Oise","Brussels"
"d0036V1962r","venus in a top hat","vincent van gogh (1853 - 1890), paris, march-may 1886","chalk on paper, 38.3 cm x 19.8 cm","credits (obliged to state): van gogh museum, amsterdam (vincent van gogh foundation)","","F1363fr","JH1051","d0036V1962r","38.3 cm x 19.8 cm","left by the artist at the apartment of his brother theo van gogh, paris, sometime between october 1886 and january 1887; after theos death on 25 january 1891, inherited by his widow, jo van gogh-bonger, and their son, vincent willem van gogh, paris; administered until her death on 2 september 1925 by jo van gogh-bonger, bussum/amsterdam/laren; transferred by vincent willem van gogh, laren, on 10 july 1962 to the vincent van gogh foundation, amsterdam; agreement concluded on 21 july 1962 between the vincent van gogh foundation and the state of the netherlands, in which the preservation and management of the collection, and its placing in the rijksmuseum vincent van gogh, to be realized in amsterdam, is entrusted to the state; given on loan until the opening of the museum on 2 june 1973 to the stedelijk museum, amsterdam; on permanent loan to the rijksmuseum vincent van gogh from 2 june 1973 and at the van gogh museum, amsterdam, since 1 july 1994.","data\img\d0036v1962r\vangoghmuseum-d0036v1962r-800-rgb.jpg","data\img\d0036v1962r\vangoghmuseum-d0036v1962r-800-bw.jpg","[800, 397, 3]","[800, 397]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","localhost","https://vangoghmuseum.nl/en/collection?genre=still life","https://vangoghmuseum.nl/en/collection?genre=nude","https://vangoghmuseum.nl/en/collection?genre=figure (representation)","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1886","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=paris","localhost","localhost"
"d0036V1962v","a womans legs","vincent van gogh (1853 - 1890), paris, march-may 1886","chalk on paper, 19.8 cm x 38.3 cm","credits (obliged to state): van gogh museum, amsterdam (vincent van gogh foundation)","","F1363fv","JH1036","d0036V1962v","19.8 cm x 38.3 cm","left by the artist at the apartment of his brother theo van gogh, paris, sometime between october 1886 and january 1887; after theos death on 25 january 1891, inherited by his widow, jo van gogh-bonger, and their son, vincent willem van gogh, paris; administered until her death on 2 september 1925 by jo van gogh-bonger, bussum/amsterdam/laren; transferred by vincent willem van gogh, laren, on 10 july 1962 to the vincent van gogh foundation, amsterdam; agreement concluded on 21 july 1962 between the vincent van gogh foundation and the state of the netherlands, in which the preservation and management of the collection, and its placing in the rijksmuseum vincent van gogh, to be realized in amsterdam, is entrusted to the state; given on loan until the opening of the museum on 2 june 1973 to the stedelijk museum, amsterdam; on permanent loan to the rijksmuseum vincent van gogh from 2 june 1973 and at the van gogh museum, amsterdam, since 1 july 1994.","data\img\d0036v1962v\vangoghmuseum-d0036v1962v-800-rgb.jpg","data\img\d0036v1962v\vangoghmuseum-d0036v1962v-800-bw.jpg","[403, 800, 3]","[403, 800]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?genre=nude","https://vangoghmuseum.nl/en/collection?genre=figure (representation)","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1886","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=paris","localhost","localhost"
"d0056V1962r","arm","vincent van gogh (1853 - 1890), nuenen, december 1884-may 1885","chalk on paper, 20.8 cm x 34.4 cm","credits (obliged to state): van gogh museum, amsterdam (vincent van gogh foundation)","","F1160r","JH1005","d0056V1962r","20.8 cm x 34.4 cm","with his brother theo van gogh, paris, after may 1885; after theos death on 25 january 1891, inherited by his widow, jo van gogh-bonger, and their son, vincent willem van gogh, paris; administered until her death on 2 september 1925 by jo van gogh-bonger, bussum/amsterdam/laren; given on loan by vincent willem van gogh, laren to the stedelijk museum, amsterdam, since 22 october 1931; transferred by vincent willem van gogh on 10 july 1962 to the vincent van gogh foundation, amsterdam; agreement concluded on 21 july 1962 between the vincent van gogh foundation and the state of the netherlands, in which the preservation and management of the collection, and its placing in the rijksmuseum vincent van gogh, to be realized in amsterdam, is entrusted to the state; given on loan until the opening of the museum on 2 june 1973 to the stedelijk museum, amsterdam; on permanent loan to the rijksmuseum vincent van gogh from 2 june 1973 and at the van gogh museum, amsterdam, since 1 july 1994.","data\img\d0056v1962r\vangoghmuseum-d0056v1962r-800-rgb.jpg","data\img\d0056v1962r\vangoghmuseum-d0056v1962r-800-bw.jpg","[482, 800, 3]","[482, 800]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?genre=figure (representation)","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1884","https://vangoghmuseum.nl/en/collection?date=1885","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=nuenen","localhost","localhost","localhost","localhost"
"d0056V1962v","arm","vincent van gogh (1853 - 1890), nuenen, december 1884-may 1885","chalk on paper, 20.8 cm x 34.4 cm","credits (obliged to state): van gogh museum, amsterdam (vincent van gogh foundation)","","F1160v","JH1004","d0056V1962v","20.8 cm x 34.4 cm","with his brother theo van gogh, paris, after may 1885; after theos death on 25 january 1891, inherited by his widow, jo van gogh-bonger, and their son, vincent willem van gogh, paris; administered until her death on 2 september 1925 by jo van gogh-bonger, bussum/amsterdam/laren; given on loan by vincent willem van gogh, laren to the stedelijk museum, amsterdam, since 22 october 1931; transferred by vincent willem van gogh on 10 july 1962 to the vincent van gogh foundation, amsterdam; agreement concluded on 21 july 1962 between the vincent van gogh foundation and the state of the netherlands, in which the preservation and management of the collection, and its placing in the rijksmuseum vincent van gogh, to be realized in amsterdam, is entrusted to the state; given on loan until the opening of the museum on 2 june 1973 to the stedelijk museum, amsterdam; on permanent loan to the rijksmuseum vincent van gogh from 2 june 1973 and at the van gogh museum, amsterdam, since 1 july 1994.","data\img\d0056v1962v\vangoghmuseum-d0056v1962v-800-rgb.jpg","data\img\d0056v1962v\vangoghmuseum-d0056v1962v-800-bw.jpg","[484, 800, 3]","[484, 800]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?genre=figure (representation)","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1884","https://vangoghmuseum.nl/en/collection?date=1885","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=nuenen","localhost","localhost","localhost","localhost"
"d0062V1962","standing and sitting male nude (after bargue)","vincent van gogh (1853 - 1890), auvers-sur-oise, june 1890","pencil on paper, 44.6 cm x 54.6 cm","credits (obliged to state): van gogh museum, amsterdam (vincent van gogh foundation)","","F0000","JHadd04","d0062V1962","44.6 cm x 54.6 cm","with his brother theo van gogh, paris, after the first half of june 1890; after theos death on 25 january 1891, inherited by his widow, jo van gogh-bonger, and their son, vincent willem van gogh, paris; administered until her death on 2 september 1925 by jo van gogh-bonger, bussum/amsterdam/laren; transferred by vincent willem van gogh, laren, on 10 july 1962 to the vincent van gogh foundation, amsterdam; agreement concluded on 21 july 1962 between the vincent van gogh foundation and the state of the netherlands, in which the preservation and management of the collection, and its placing in the rijksmuseum vincent van gogh, to be realized in amsterdam, is entrusted to the state; given on loan until the opening of the museum on 2 june 1973 to the stedelijk museum, amsterdam; on permanent loan to the rijksmuseum vincent van gogh from 2 june 1973 and at the van gogh museum, amsterdam, since 1 july 1994.","data\img\d0062v1962\vangoghmuseum-d0062v1962-800-rgb.jpg","data\img\d0062v1962\vangoghmuseum-d0062v1962-800-bw.jpg","[644, 800, 3]","[644, 800]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?genre=nude","https://vangoghmuseum.nl/en/collection?genre=figure (representation)","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1890","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=auvers-sur-oise","localhost"
"d0136V1962r","torso of venus","vincent van gogh (1853 - 1890), paris, 1887","chalk on paper, 31.7 cm x 24.6 cm","credits (obliged to state): van gogh museum, amsterdam (vincent van gogh foundation)","","F1711r","JH1062","d0136V1962r","31.7 cm x 24.6 cm","left by the artist at the apartment of his brother theo van gogh, paris, 1887; after theos death on 25 january 1891, inherited by his widow, jo van gogh-bonger, and their son, vincent willem van gogh, paris; administered until her death on 2 september 1925 by jo van gogh-bonger, bussum/amsterdam/laren; transferred by vincent willem van gogh, laren, on 10 july 1962 to the vincent van gogh foundation, amsterdam; agreement concluded on 21 july 1962 between the vincent van gogh foundation and the state of the netherlands, in which the preservation and management of the collection, and its placing in the rijksmuseum vincent van gogh, to be realized in amsterdam, is entrusted to the state; given on loan until the opening of the museum on 2 june 1973 to the stedelijk museum, amsterdam; on permanent loan to the rijksmuseum vincent van gogh from 2 june 1973 and at the van gogh museum, amsterdam, since 1 july 1994.","data\img\d0136v1962r\vangoghmuseum-d0136v1962r-800-rgb.jpg","data\img\d0136v1962r\vangoghmuseum-d0136v1962r-800-bw.jpg","[800, 634, 3]","[800, 634]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","localhost","https://vangoghmuseum.nl/en/collection?genre=still life","https://vangoghmuseum.nl/en/collection?genre=nude","https://vangoghmuseum.nl/en/collection?genre=figure (representation)","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1887","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=paris","localhost","localhost"
"d0137V1962r","torso of venus","vincent van gogh (1853 - 1890), paris, 1887","chalk on paper, 32.1 cm x 24.6 cm","credits (obliged to state): van gogh museum, amsterdam (vincent van gogh foundation)","","F1712r","JH1056","d0137V1962r","32.1 cm x 24.6 cm","left by the artist at the apartment of his brother theo van gogh, paris, 1887; after theos death on 25 january 1891, inherited by his widow, jo van gogh-bonger, and their son, vincent willem van gogh, paris; administered until her death on 2 september 1925 by jo van gogh-bonger, bussum/amsterdam/laren; transferred by vincent willem van gogh, laren, on 10 july 1962 to the vincent van gogh foundation, amsterdam; agreement concluded on 21 july 1962 between the vincent van gogh foundation and the state of the netherlands, in which the preservation and management of the collection, and its placing in the rijksmuseum vincent van gogh, to be realized in amsterdam, is entrusted to the state; given on loan until the opening of the museum on 2 june 1973 to the stedelijk museum, amsterdam; on permanent loan to the rijksmuseum vincent van gogh from 2 june 1973 and at the van gogh museum, amsterdam, since 1 july 1994.","data\img\d0137v1962r\vangoghmuseum-d0137v1962r-800-rgb.jpg","data\img\d0137v1962r\vangoghmuseum-d0137v1962r-800-bw.jpg","[800, 609, 3]","[800, 609]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","localhost","https://vangoghmuseum.nl/en/collection?genre=still life","https://vangoghmuseum.nl/en/collection?genre=nude","https://vangoghmuseum.nl/en/collection?genre=figure (representation)","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1887","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=paris","localhost","localhost"
"d0138V1962r","torso of venus","vincent van gogh (1853 - 1890), paris, 1887","chalk on paper, 32.2 cm x 24.6 cm","credits (obliged to state): van gogh museum, amsterdam (vincent van gogh foundation)","","F1713r","JH1061","d0138V1962r","32.2 cm x 24.6 cm","left by the artist at the apartment of his brother theo van gogh, paris, 1887; after theos death on 25 january 1891, inherited by his widow, jo van gogh-bonger, and their son, vincent willem van gogh, paris; administered until her death on 2 september 1925 by jo van gogh-bonger, bussum/amsterdam/laren; transferred by vincent willem van gogh, laren, on 10 july 1962 to the vincent van gogh foundation, amsterdam; agreement concluded on 21 july 1962 between the vincent van gogh foundation and the state of the netherlands, in which the preservation and management of the collection, and its placing in the rijksmuseum vincent van gogh, to be realized in amsterdam, is entrusted to the state; given on loan until the opening of the museum on 2 june 1973 to the stedelijk museum, amsterdam; on permanent loan to the rijksmuseum vincent van gogh from 2 june 1973 and at the van gogh museum, amsterdam, since 1 july 1994.","data\img\d0138v1962r\vangoghmuseum-d0138v1962r-800-rgb.jpg","data\img\d0138v1962r\vangoghmuseum-d0138v1962r-800-bw.jpg","[800, 615, 3]","[800, 615]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","localhost","https://vangoghmuseum.nl/en/collection?genre=still life","https://vangoghmuseum.nl/en/collection?genre=nude","https://vangoghmuseum.nl/en/collection?genre=figure (representation)","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1887","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=paris","localhost","localhost"
"d0140V1962r","torso of venus","vincent van gogh (1853 - 1890), paris, 1887","chalk, pencil, on paper, 20.8 cm x 13.0 cm","credits (obliged to state): van gogh museum, amsterdam (vincent van gogh foundation)","","F1716r","JH1073","d0140V1962r","20.8 cm x 13.0 cm","left by the artist at the apartment of his brother theo van gogh, paris, 1887; after theos death on 25 january 1891, inherited by his widow, jo van gogh-bonger, and their son, vincent willem van gogh, paris; administered until her death on 2 september 1925 by jo van gogh-bonger, bussum/amsterdam/laren; transferred by vincent willem van gogh, laren, on 10 july 1962 to the vincent van gogh foundation, amsterdam (ratified 28 december 1970); agreement concluded on 21 july 1962 between the vincent van gogh foundation and the state of the netherlands, in which the preservation and management of the collection, and its placing in the rijksmuseum vincent van gogh, to be realized in amsterdam, is entrusted to the state; given on loan until the opening of the museum on 2 june 1973 to the stedelijk museum, amsterdam; on permanent loan to the rijksmuseum vincent van gogh from 2 june 1973 and at the van gogh museum, amsterdam, since 1 july 1994.","data\img\d0140v1962r\vangoghmuseum-d0140v1962r-800-rgb.jpg","data\img\d0140v1962r\vangoghmuseum-d0140v1962r-800-bw.jpg","[800, 511, 3]","[800, 511]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","localhost","https://vangoghmuseum.nl/en/collection?genre=still life","https://vangoghmuseum.nl/en/collection?genre=nude","https://vangoghmuseum.nl/en/collection?genre=figure (representation)","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1887","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=paris","localhost","localhost"
"d0153V1970","apartment blocks and miscellaneous studies","vincent van gogh (1853 - 1890), paris, june-september 1887","pencil on paper, 29.1 cm x 46.0 cm","credits (obliged to state): van gogh museum, amsterdam (vincent van gogh foundation)","","F1374","JH1291","d0153V1970","29.1 cm x 46.0 cm","left by the artist at the apartment of his brother theo van gogh, paris, sometime between june and september 1887; after theos death on 25 january 1891, inherited by his widow, jo van gogh-bonger, and their son, vincent willem van gogh, paris; administered until her death on 2 september 1925 by jo van gogh-bonger, bussum/amsterdam/laren; agreement concluded on 21 july 1962 between the vincent van gogh foundation and the state of the netherlands, in which the preservation and management of the collection, and its placing in the rijksmuseum vincent van gogh, to be realized in amsterdam, is entrusted to the state; transferred by vincent willem van gogh, laren, to the vincent van gogh foundation, amsterdam, 14 march 1970 given on loan until the opening of the museum on 2 june 1973 to the stedelijk museum, amsterdam; on permanent loan to the rijksmuseum vincent van gogh from 2 june 1973 and at the van gogh museum, amsterdam, since 1 july 1994.","data\img\d0153v1970\vangoghmuseum-d0153v1970-800-rgb.jpg","data\img\d0153v1970\vangoghmuseum-d0153v1970-800-bw.jpg","[505, 800, 3]","[505, 800]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?genre=figure (representation)","https://vangoghmuseum.nl/en/collection?genre=landscape (representation)","https://vangoghmuseum.nl/en/collection?genre=cityscape","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1887","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=paris","localhost","localhost"
"d0158V1962","torso of venus","vincent van gogh (1853 - 1890), paris, march-may 1886","charcoal, pencil, on paper, 48.9 cm x 31.8 cm","credits (obliged to state): van gogh museum, amsterdam (vincent van gogh foundation)","","F1707","JH1067","d0158V1962","48.9 cm x 31.8 cm","left by the artist at the apartment of his brother theo van gogh, paris, sometime between october 1886 and january 1887; after theos death on 25 january 1891, inherited by his widow, jo van gogh-bonger, and their son, vincent willem van gogh, paris; administered until her death on 2 september 1925 by jo van gogh-bonger, bussum/amsterdam/laren; transferred by vincent willem van gogh, laren, on 10 july 1962 to the vincent van gogh foundation, amsterdam; agreement concluded on 21 july 1962 between the vincent van gogh foundation and the state of the netherlands, in which the preservation and management of the collection, and its placing in the rijksmuseum vincent van gogh, to be realized in amsterdam, is entrusted to the state; given on loan until the opening of the museum on 2 june 1973 to the stedelijk museum, amsterdam; on permanent loan to the rijksmuseum vincent van gogh from 2 june 1973 and at the van gogh museum, amsterdam, since 1 july 1994.","data\img\d0158v1962\vangoghmuseum-d0158v1962-800-rgb.jpg","data\img\d0158v1962\vangoghmuseum-d0158v1962-800-bw.jpg","[800, 511, 3]","[800, 511]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","localhost","https://vangoghmuseum.nl/en/collection?genre=still life","https://vangoghmuseum.nl/en/collection?genre=nude","https://vangoghmuseum.nl/en/collection?genre=figure (representation)","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1886","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=paris","localhost","localhost"
"d0159V1962r","torso of venus","vincent van gogh (1853 - 1890), paris, march-may 1886","chalk on paper, 47.5 cm x 31.5 cm","credits (obliged to state): van gogh museum, amsterdam (vincent van gogh foundation)","","F1709r","JH1066","d0159V1962r","47.5 cm x 31.5 cm","left by the artist at the apartment of his brother theo van gogh, paris, sometime between october 1886 and january 1887; after theos death on 25 january 1891, inherited by his widow, jo van gogh-bonger, and their son, vincent willem van gogh, paris; administered until her death on 2 september 1925 by jo van gogh-bonger, bussum/amsterdam/laren; transferred by vincent willem van gogh, laren, on 10 july 1962 to the vincent van gogh foundation, amsterdam; agreement concluded on 21 july 1962 between the vincent van gogh foundation and the state of the netherlands, in which the preservation and management of the collection, and its placing in the rijksmuseum vincent van gogh, to be realized in amsterdam, is entrusted to the state; given on loan until the opening of the museum on 2 june 1973 to the stedelijk museum, amsterdam; on permanent loan to the rijksmuseum vincent van gogh from 2 june 1973 and at the van gogh museum, amsterdam, since 1 july 1994.","data\img\d0159v1962r\vangoghmuseum-d0159v1962r-800-rgb.jpg","data\img\d0159v1962r\vangoghmuseum-d0159v1962r-800-bw.jpg","[800, 600, 3]","[800, 600]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","localhost","https://vangoghmuseum.nl/en/collection?genre=still life","https://vangoghmuseum.nl/en/collection?genre=nude","https://vangoghmuseum.nl/en/collection?genre=figure (representation)","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1886","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=paris","localhost","localhost"
"d0159V1962v","venus","vincent van gogh (1853 - 1890), paris, march-may 1886","pencil on paper, 47.5 cm x 31.5 cm","credits (obliged to state): van gogh museum, amsterdam (vincent van gogh foundation)","","F1709v","JH1050","d0159V1962v","47.5 cm x 31.5 cm","left by the artist at the apartment of his brother theo van gogh, paris, sometime between october 1886 and january 1887; after theos death on 25 january 1891, inherited by his widow, jo van gogh-bonger, and their son, vincent willem van gogh, paris; administered until her death on 2 september 1925 by jo van gogh-bonger, bussum/amsterdam/laren; transferred by vincent willem van gogh, laren, on 10 july 1962 to the vincent van gogh foundation, amsterdam; agreement concluded on 21 july 1962 between the vincent van gogh foundation and the state of the netherlands, in which the preservation and management of the collection, and its placing in the rijksmuseum vincent van gogh, to be realized in amsterdam, is entrusted to the state; given on loan until the opening of the museum on 2 june 1973 to the stedelijk museum, amsterdam; on permanent loan to the rijksmuseum vincent van gogh from 2 june 1973 and at the van gogh museum, amsterdam, since 1 july 1994.","data\img\d0159v1962v\vangoghmuseum-d0159v1962v-800-rgb.jpg","data\img\d0159v1962v\vangoghmuseum-d0159v1962v-800-bw.jpg","[800, 600, 3]","[800, 600]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","localhost","https://vangoghmuseum.nl/en/collection?genre=still life","https://vangoghmuseum.nl/en/collection?genre=nude","https://vangoghmuseum.nl/en/collection?genre=figure (representation)","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1886","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=paris","localhost","localhost"
"d0160V1962v","idol and sketches of venus","vincent van gogh (1853 - 1890), paris, march-may 1886","chalk on paper, 47.3 cm x 35.2 cm","credits (obliged to state): van gogh museum, amsterdam (vincent van gogh foundation)","","F1710v","JH1048","d0160V1962v","47.3 cm x 35.2 cm","left by the artist at the apartment of his brother theo van gogh, paris, sometime between october 1886 and january 1887; after theos death on 25 january 1891, inherited by his widow, jo van gogh-bonger, and their son, vincent willem van gogh, paris; administered until her death on 2 september 1925 by jo van gogh-bonger, bussum/amsterdam/laren; transferred by vincent willem van gogh, laren, on 10 july 1962 to the vincent van gogh foundation, amsterdam; agreement concluded on 21 july 1962 between the vincent van gogh foundation and the state of the netherlands, in which the preservation and management of the collection, and its placing in the rijksmuseum vincent van gogh, to be realized in amsterdam, is entrusted to the state; given on loan until the opening of the museum on 2 june 1973 to the stedelijk museum, amsterdam; on permanent loan to the rijksmuseum vincent van gogh from 2 june 1973 and at the van gogh museum, amsterdam, since 1 july 1994.","data\img\d0160v1962v\vangoghmuseum-d0160v1962v-800-rgb.jpg","data\img\d0160v1962v\vangoghmuseum-d0160v1962v-800-bw.jpg","[800, 606, 3]","[800, 606]","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?type=drawing","localhost","localhost","https://vangoghmuseum.nl/en/collection?genre=still life","https://vangoghmuseum.nl/en/collection?genre=nude","https://vangoghmuseum.nl/en/collection?genre=figure (representation)","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?date=1886","localhost","localhost","localhost","localhost","https://vangoghmuseum.nl/en/collection?place=paris","localhost","localhost"
